asn,description,total_ipv4,observed_bad_ipv4_unique,observed_bad_ipv4_weighted,abuse_ratio_unique_pct,abuse_ratio_weighted_pct,distinct_feeds,distinct_feed_families,maliciousness_score,confidence_score,category,operator_profile,operator_tags,recommended_action,spamhaus_asndrop_flag,community_bad_asn_flag,known_scanner_flag,score_density,score_volume,score_diversity,score_severity,score_persistence,score_routing,score_context_adjustment,routing_risk_score,rpki_risk_score,spamhaus_drop_ipv4_weighted,threatfox_ipport_recent_ipv4_weighted,urlhaus_recent_urls_ipv4_weighted,openphish_feed_ipv4_weighted,ripe_first_seen_utc,ripe_last_seen_utc,ripe_visibility_v4_pct,ripe_announced_prefixes_v4,ripe_announced_ipv4,ripe_observed_neighbours,ripe_rpki_total_prefixes_v4,ripe_rpki_prefixes_checked_v4,ripe_rpki_valid_prefixes_v4,ripe_rpki_invalid_asn_prefixes_v4,ripe_rpki_invalid_length_prefixes_v4,ripe_rpki_invalid_prefixes_v4,ripe_rpki_unknown_prefixes_v4,ripe_rpki_coverage_pct_v4,ripe_rpki_partial_flag,first_seen_utc,last_seen_utc,runs_seen_30d,days_observed_30d,reasons
AS31430,RU - TEL-NET-AS,37632,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS24588,RU - NETPROVODOV-AS,14592,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS203380,BG - DAINTERNATIONALGROUP,11776,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS3236,UA - SERVER server.ua,4608,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS398793,Unknown,0,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS48763,RU - SMARTCENTER-AS ERTH,3840,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS8334,RU - CO-2COM-AS Moscow,49664,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS201229,Unknown,0,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS48000,RU - STREAM-TV-TAMBOV-AS,4864,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS56784,Unknown,0,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS57164,RU - OT,9216,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS44507,RU - KMTN-AS,41984,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS37088,NG - VDT-AS,12288,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS56704,IS - FARICE-AS,3840,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS35539,"RU - INFOLINK-T-AS Moscow, Russia",59392,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS205053,GR - AWEB-ASN,1280,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS46177,US - WHITE-SKY-HOSTING,512,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS16345,RU - BEE-AS Russia,271872,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS203446,GB - AS203446 - SMARTNET LIMITED,4096,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS35032,RU - TAHIONISP-AS,25600,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS58065,GB - PACKETEXCHANGE,97024,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS59508,RU - KL-NET,3072,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS44270,RU - TKTOR,9216,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS49352,RU - LOGOL-AS,6912,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS33987,RU - NETWAY-AS,8192,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS198100,Unknown,0,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS35140,RU - SPIN,15872,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS395111,US - KVCNET-2009,20224,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS42187,RU - REGIT-AS KSU,3840,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS30877,RU - ARIADNA,5120,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS44882,RU - VSEVNET-AS,14336,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS199096,RU - LOGOS-AS,3584,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS201597,NL - ANYIT-CONNECTIONS-AS Any-iT Connections,2048,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS398789,US - GO-DADDY-COM-LLC,256,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS30235,Unknown,0,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS210079,RU - EUROBYTE,28416,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS42973,GB - METRONETUK_M24SEVEN,91136,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS35526,RU - MASTERBIT-AS,4096,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS398107,Unknown,0,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS46844,US - SHARKTECH,124416,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS43620,Unknown,0,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS205638,RU - TM-AS-MSK,4864,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS8828,RU - BURNET-AS OJSC National Cable Networks,8192,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS38421,"KR - MIRAEASSETUY-AS-KR Mirae Asset Investment Management Co., Ltd.",512,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS396948,US - CLOUDWEBMANAGE-SC,4352,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS51153,RU - INFKOM-AS,7168,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS8905,RU - DIGIT1-AS Digit One Moscow Network,59136,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS197765,RU - ITPARK_DC,4096,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS53057,BR - RedeHost Internet Ltda.,14336,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS8901,RU - Moscow Mayors Office,8448,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS196991,RU - SO-UPS,14080,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS47562,RU - FASTLINK,11264,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS12724,RU - LASERNET-AS LaserNet - research network of the Institutes of,4096,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS56707,RU - NETCOM,7936,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS50449,RU - RU-KVANTZ LLC Kvant Zaraysk AS number,5120,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS64419,RU - ECOTEL-AS,5888,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS47654,RU - VKS-INTERNET,3072,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS60485,SC - AS-60485,5376,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
